               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.089003,            0.037873,            0.060951,             0.50698,             0.12908,            0.045851,            0.016614,            0.063154,            0.024624,            0.052164,            0.070194,           0.0033118,           0.0033118
